provider_npi,provider_id,hospital_name,address,city,state,state_code,zipcode,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
1477554418,141339,TAYLORVILLE MEMORIAL HOSPITAL,201 EAST PLEASANT STREET,TAYLORVILLE,IL,17,62568,CHRISTIAN,(217)824-3331,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1477554418,141340,VALLEY WEST COMMUNITY HOSPITAL,1301 NORTH MAIN STREET,SANDWICH,IL,17,60548,DEKALB,(815)786-8484,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1609857176,141341,PANA COMMUNITY HOSPITAL,101 E NINTH STREET,PANA,IL,17,62557,CHRISTIAN,(217)562-2131,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1730159252,141342,UNION COUNTY HOSPITAL,517 NORTH MAIN STREET,ANNA,IL,17,62906,UNION,(618)833-4511,Critical Access Hospitals,Proprietary,Yes
1457333510,141343,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,17,62454,CRAWFORD,(618)546-2514,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1578724324,141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,2200 W STATE ST,LAWRENCEVILLE,IL,17,62439,LAWRENCE,(618)943-1000,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1578724324,141345,SALEM TOWNSHIP HOSPITAL,1201 RICKER DRIVE,SALEM,IL,17,62881,MARION,(618)548-3194,Critical Access Hospitals,Government - Local,Yes
1912968306,141346,FAYETTE COUNTY HOSPITAL,7TH AND TAYLOR,VANDALIA,IL,17,62471,FAYETTE,(618)283-1231,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1477560910,141347,CARLINVILLE AREA HOSPITAL,20733 N BROAD STREET,CARLINVILLE,IL,17,62626,MACOUPIN,(217)854-3141,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1477560910,141348,RED BUD REGIONAL HOSPITAL,325 SPRING STREET,RED BUD,IL,17,62278,RANDOLPH,(618)282-3831,Critical Access Hospitals,Proprietary,Yes
1275521361,141349,SPARTA COMMUNITY HOSPITAL,818 E BROADWAY,SPARTA,IL,17,62286,RANDOLPH,(618)443-2177,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1366524761,141350,ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,LITCHFIELD,IL,17,62056,MONTGOMERY,(217)324-2191,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1366524761,150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,18,46131,JOHNSON,(317)736-3300,Acute Care Hospitals,Government - Local,Yes
1083634406,150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,18,46402,LAKE,(219)886-4642,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1457333510,150003,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,1501 HARTFORD ST,LAFAYETTE,IN,18,47904,TIPPECANOE,(765)502-4334,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1083634406,150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,18,46320,LAKE,(219)932-2300,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1588688543,150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,18,46122,HENDRICKS,(317)745-4451,Acute Care Hospitals,Government - Local,Yes
1316922784,150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,1007 LINCOLNWAY,LA PORTE,IN,18,46350,LA PORTE,(219)326-1234,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1851371835,150007,COMMUNITY HOWARD REGIONAL HEALTH INC,3500 S LAFOUNTAIN ST,KOKOMO,IN,18,46902,HOWARD,(765)453-8371,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1851371835,150008,ST CATHERINE HOSPITAL INC,4321 FIR ST,EAST CHICAGO,IN,18,46312,LAKE,(219)392-7004,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1851371835,150009,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,18,47130,CLARK,(812)283-2142,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1811922032,150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,1907 W SYCAMORE ST,KOKOMO,IN,18,46904,HOWARD,(765)456-5300,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1679648646,150011,MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,18,46952,GRANT,(765)660-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1467632349,150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,18,46545,ST JOSEPH,(574)335-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1831352889,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,301 W HOMER ST,MICHIGAN CITY,IN,18,46360,LA PORTE,(219)879-8511,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1053341685,150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,18,46804,ALLEN,(260)435-7001,Acute Care Hospitals,Proprietary,Yes
1144322801,150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,18,46514,ELKHART,(574)294-2621,Acute Care Hospitals,Government - Local,Yes
1750546982,150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,18,46845,ALLEN,(260)266-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1750546982,150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,18,47933,MONTGOMERY,(765)362-2800,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1881664522,150023,UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,18,47804,VIGO,(812)238-7606,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1881664522,150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,18,46254,MARION,(317)880-4818,Acute Care Hospitals,Government - Local,Yes
1881664522,150026,IU HEALTH GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,18,46526,ELKHART,(574)364-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1427008945,150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,18,47362,HENRY,(765)521-0890,Acute Care Hospitals,Government - Local,Yes
1427008945,150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,18,46342,LAKE,(219)942-0551,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1003869488,150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,18,46383,PORTER,(219)983-8300,Acute Care Hospitals,Proprietary,Yes
1003869488,150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,18,46140,HANCOCK,(317)468-4410,Acute Care Hospitals,Government - Local,Yes
1053341685,150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,2209 JOHN R WOODEN DR,MARTINSVILLE,IN,18,46151,MORGAN,(765)349-6938,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1003869488,15003,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,18,46202,MARION,(317)554-0000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1376535591,150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,18,47591,KNOX,(812)882-5220,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1376535591,150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,1850 STATE ST,NEW ALBANY,IN,18,47150,FLOYD,(812)949-5500,Acute Care Hospitals,Government - Local,Yes
1376535591,150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,18,46706,DE KALB,(260)925-4600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1558378976,150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,18,47802,VIGO,(812)232-0021,Acute Care Hospitals,Proprietary,Yes
1558378976,150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,18,46802,ALLEN,(260)425-3000,Acute Care Hospitals,Proprietary,Yes
1871580639,150048,REID HOSPITAL & HEALTH CARE SERVICES,1100 REID PKWY,RICHMOND,IN,18,47374,WAYNE,(765)983-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1871580639,15004,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,18,46953,GRANT,(765)674-3321,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1871580639,150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,18,47403,MONROE,(812)353-9555,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1295729598,150056,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,18,46202,MARION,(317)962-5900,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1083664163,150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,18,46158,MORGAN,(317)831-1160,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1295729598,150058,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,18,46601,ST JOSEPH,(574)647-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1568439305,150059,RIVERVIEW HOSPITAL,395 WESTFIELD RD,NOBLESVILLE,IN,18,46060,HAMILTON,(317)776-7108,Acute Care Hospitals,Government - Local,Yes
1568439305,150061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,18,47501,DAVIESS,(812)254-2760,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1477533750,150064,FAYETTE REGIONAL HEALTH SYSTEM,1941 VIRGINIA AVE,CONNERSVILLE,IN,18,47331,FAYETTE,(765)825-5131,Acute Care Hospitals,Proprietary,Yes
1477533750,150065,SCHNECK MEDICAL CENTER,411 W TIPTON ST,SEYMOUR,IN,18,47274,JACKSON,(812)522-2349,Acute Care Hospitals,Government - Local,Yes
1477533750,150069,KING'S DAUGHTERS' HEALTH,1373 EAST SR 62,MADISON,IN,18,47250,JEFFERSON,(812)801-0105,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1184658494,150074,COMMUNITY HOSPITAL EAST,1500 N RITTER AVE,INDIANAPOLIS,IN,18,46219,MARION,(317)355-5411,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1184658494,150075,BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,BLUFFTON,IN,18,46714,WELLS,(260)824-3210,Acute Care Hospitals,Proprietary,Yes
1992858112,150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,18,46563,MARSHALL,(574)948-4000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1083664163,150082,DEACONESS HOSPITAL INC,600 MARY ST,EVANSVILLE,IN,18,47747,VANDERBURGH,(812)450-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1992858112,150084,ST VINCENT HOSPITAL & HEALTH SERVICES,2001 W 86TH ST,INDIANAPOLIS,IN,18,46260,MARION,(317)338-7000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1992858112,150086,DEARBORN COUNTY HOSPITAL,600 WILSON CREEK RD,LAWRENCEBURG,IN,18,47025,DEARBORN,(812)537-1010,Acute Care Hospitals,Government - Local,Yes
1841344694,150088,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,2015 JACKSON ST,ANDERSON,IN,18,46016,MADISON,(765)646-8373,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1841344694,150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,18,47303,DELAWARE,(765)747-3111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1841344694,150090,FRANCISCAN ST MARGARET HEALTH - DYER,24 JOLIET ST,DYER,IN,18,46311,LAKE,(219)865-2141,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1801915483,150091,PARKVIEW HUNTINGTON HOSPITAL,2001 STULTS RD,HUNTINGTON,IN,18,46750,HUNTINGTON,(260)355-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1801915483,150097,MAJOR HOSPITAL,150 W WASHINGTON ST,SHELBYVILLE,IN,18,46176,SHELBY,(317)392-3211,Acute Care Hospitals,Government - Local,Yes
1245235050,150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,3700 WASHINGTON AVE,EVANSVILLE,IN,18,47750,VANDERBURGH,(812)485-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1245235050,150101,PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,COLUMBIA CITY,IN,18,46725,WHITLEY,(260)248-9301,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1265421283,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,102 E CULVER RD,KNOX,IN,18,46534,STARKE,(574)772-1102,Acute Care Hospitals,Proprietary,Yes
1154420719,150104,WITHAM HEALTH SERVICES,2605 N LEBANON ST,LEBANON,IN,18,46052,BOONE,(765)485-8000,Acute Care Hospitals,Government - Local,Yes
1265421283,150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,1701 S CREASY LN,LAFAYETTE,IN,18,47905,TIPPECANOE,(765)502-4334,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1063606101,150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,18,47201,BARTHOLOMEW,(812)379-4441,Acute Care Hospitals,Government - Local,Yes
1063606101,150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1515 N MADISON AVE,ANDERSON,IN,18,46011,MADISON,(765)298-4242,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1841200706,150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,800 W 9TH ST,JASPER,IN,18,47546,DUBOIS,(812)996-2345,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1841200706,150125,COMMUNITY HOSPITAL,901 MACARTHUR BLVD,MUNSTER,IN,18,46321,LAKE,(219)836-1600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1801835467,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,1201 S MAIN ST,CROWN POINT,IN,18,46307,LAKE,(219)757-6100,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1801835467,150128,COMMUNITY HOSPITAL SOUTH,1402 E COUNTY LINE RD S,INDIANAPOLIS,IN,18,46227,MARION,(317)887-7112,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1881872828,150129,COMMUNITY WESTVIEW HOSPITAL,3630 GUION RD,INDIANAPOLIS,IN,18,46222,MARION,(317)920-7288,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1881872828,150133,KOSCIUSKO COMMUNITY HOSPITAL,2101 E DUBOIS DR,WARSAW,IN,18,46580,KOSCIUSKO,(574)267-3200,Acute Care Hospitals,Proprietary,Yes
1235163833,150146,PARKVIEW NOBLE HOSPITAL,401 SAWYER RD,KENDALLVILLE,IN,18,46755,NOBLE,(260)347-8700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1073511994,150149,WOMEN'S HOSPITAL THE,4199 GATEWAY BLVD,NEWBURGH,IN,18,47630,WARRICK,(812)842-4200,Acute Care Hospitals,Proprietary,No
1235163833,150150,DUPONT HOSPITAL LLC,2520 E DUPONT RD,FORT WAYNE,IN,18,46825,ALLEN,(260)416-3000,Acute Care Hospitals,Proprietary,Yes
1053436808,150153,ST VINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN ST,INDIANAPOLIS,IN,18,46290,HAMILTON,(317)583-5000,Acute Care Hospitals,Proprietary,Yes
1629203401,150154,INDIANA HEART HOSPITAL THE,8075 N SHADELAND AVE,INDIANAPOLIS,IN,18,46250,MARION,(317)621-8063,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1629203401,150157,ST VINCENT CARMEL HOSPITAL INC,13500 N MERIDIAN ST,CARMEL,IN,18,46032,HAMILTON,(317)582-7000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1275596355,150158,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,18,46123,HENDRICKS,(317)217-3000,Acute Care Hospitals,Proprietary,Yes
1275596355,150160,INDIANA ORTHOPAEDIC HOSPITAL,8400 NORTHWEST BLVD,INDIANAPOLIS,IN,18,46278,MARION,(317)956-1000,Acute Care Hospitals,Physician,No
1275596355,150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,11700 N MERIDIAN ST,CARMEL,IN,18,46032,HAMILTON,(317)688-2000,Acute Care Hospitals,Proprietary,Yes
1982667531,150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,8111 S EMERSON AVE,INDIANAPOLIS,IN,18,46237,MARION,(317)865-5001,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1982667531,150163,SAINT CATHERINE REGIONAL HOSPITAL,2200  MARKET ST,CHARLESTOWN,IN,18,47111,CLARK,(812)256-3301,Acute Care Hospitals,Proprietary,Yes
1982667531,150164,MONROE HOSPITAL,4011 S MONROE MEDICAL PARK BLVD,BLOOMINGTON,IN,18,47403,MONROE,(812)825-1111,Acute Care Hospitals,Proprietary,Yes
1982663332,150165,FRANCISCAN HEALTHCARE - MUNSTER,701 SUPERIOR AVE,MUNSTER,IN,18,46321,LAKE,(219)922-4200,Acute Care Hospitals,Voluntary non-profit - Private,No
1376650754,150166,PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,18,46307,LAKE,(219)756-2100,Acute Care Hospitals,Physician,No
1306870555,150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,11130 PARKVIEW CIRCLE DR,FORT WAYNE,IN,18,46845,ALLEN,(260)672-4050,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1306870555,150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,7952 W JEFFERSON BLVD,FORT WAYNE,IN,18,46804,ALLEN,(260)435-2999,Acute Care Hospitals,Proprietary,No
1811106669,150169,COMMUNITY HOSPITAL NORTH,7150 CLEARVISTA DR,INDIANAPOLIS,IN,18,46256,MARION,(317)621-5335,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1811106669,150172,PHYSICIANS' MEDICAL CENTER LLC,4023 REAS LN,NEW ALBANY,IN,18,47150,FLOYD,(812)206-7660,Acute Care Hospitals,Physician,No
1851493456,150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,5165 MCCARTY LN,LAFAYETTE,IN,18,47905,TIPPECANOE,(765)448-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1851493456,150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,4007 GATEWAY BLVD,NEWBURGH,IN,18,47630,WARRICK,(812)842-4784,Acute Care Hospitals,Proprietary,No
1740237627,150176,KENTUCKIANA MEDICAL CENTER LLC,4601 MEDICAL PLAZA WAY,CLARKSVILLE,IN,18,47129,CLARK,(812)280-3300,Acute Care Hospitals,Proprietary,No
1740237627,150177,UNITY MEDICAL AND SURGICAL HOSPITAL,4455 EDISON LAKES PKWY,MISHAWAKA,IN,18,46545,ST JOSEPH,(574)231-6800,Acute Care Hospitals,Proprietary,No
1053341438,150179,FAIRBANKS,8102 CLEARVISTA PARKWAY,INDIANAPOLIS,IN,18,46256,MARION,(317)849-8222,Acute Care Hospitals,Voluntary non-profit - Private,No
1982663332,150180,DOCTORS NEUROMEDICAL  HOSPITAL & BRAIN INSTITUTE,411 S WHITLOCK ST,BREMEN,IN,18,46506,MARSHALL,(574)546-3830,Acute Care Hospitals,Proprietary,No
1639148927,150181,ST VINCENT FISHERS HOSPITAL INC,13861 OLIO ROAD,FISHERS,IN,18,46037,HAMILTON,(317)415-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1639148927,150182,FRANCISCAN ST FRANCIS HEALTH - CARMEL,12188 B NORTH MERIDIAN STREET,CARMEL,IN,18,46032,HAMILTON,(317)705-4500,Acute Care Hospitals,Voluntary non-profit - Church,No
1366438442,151300,COMMUNITY HOSPITAL OF BREMEN INC,1020 HIGH RD,BREMEN,IN,18,46506,MARSHALL,(574)546-2211,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1376602805,151301,ST VINCENT RANDOLPH HOSPITAL INC,473 E GREENVILLE AVE,WINCHESTER,IN,18,47394,RANDOLPH,(765)584-0004,Critical Access Hospitals,Voluntary non-profit - Private,No
1225095672,151302,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,410 PILGRIM BLVD,HARTFORD CITY,IN,18,47348,BLACKFORD,(765)348-0300,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1225095672,151303,ST VINCENT JENNINGS HOSPITAL INC,301 HENRY ST,NORTH VERNON,IN,18,47265,JENNINGS,(812)352-4200,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1063498368,151304,RUSH MEMORIAL HOSPITAL,1300 N MAIN ST,RUSHVILLE,IN,18,46173,RUSH,(765)932-7513,Critical Access Hospitals,Government - Local,Yes
1063498368,151305,PULASKI MEMORIAL HOSPITAL,616 E 13TH ST,WINAMAC,IN,18,46996,PULASKI,(574)946-2100,Critical Access Hospitals,Government - Local,Yes
1063498368,151306,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,642 W HOSPITAL RD,PAOLI,IN,18,47454,ORANGE,(812)723-2811,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1265762108,151307,ST VINCENT WILLIAMSPORT HOSPITAL INC,412 N MONROE ST,WILLIAMSPORT,IN,18,47993,WARREN,(765)762-4000,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1528067345,151308,ST VINCENT MERCY HOSPITAL,1331 S A ST,ELWOOD,IN,18,46036,MADISON,(765)552-4743,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1477644946,151309,ST VINCENT CLAY HOSPITAL INC,1206 E NATIONAL AVE,BRAZIL,IN,18,47834,CLAY,(812)442-2500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1285725267,151310,WABASH COUNTY HOSPITAL,710 N EAST ST,WABASH,IN,18,46992,WABASH,(260)563-3131,Critical Access Hospitals,Government - Local,Yes
1285725267,151311,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,1000 S MAIN ST,TIPTON,IN,18,46072,TIPTON,(765)675-8500,Critical Access Hospitals,Government - Local,Yes
1316954563,151312,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,720 SOUTH SIXTH ST,MONTICELLO,IN,18,47960,WHITE,(574)583-7111,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1316954563,151313,WOODLAWN HOSPITAL,1400 E 9TH ST,ROCHESTER,IN,18,46975,FULTON,(574)223-3141,Critical Access Hospitals,Government - Local,Yes
1558468090,151314,ST VINCENT SALEM HOSPITAL INC,911 N SHELBY ST,SALEM,IN,18,47167,WASHINGTON,(812)883-5881,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1558468090,151315,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,416 E MAUMEE ST,ANGOLA,IN,18,46703,STEUBEN,(260)665-2141,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1558468090,151316,ST VINCENT FRANKFORT HOSPITAL INC,1300 S JACKSON ST,FRANKFORT,IN,18,46041,CLINTON,(765)656-3000,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1063493898,151317,GREENE COUNTY GENERAL HOSPITAL,1185 N 1000 W,LINTON,IN,18,47441,GREENE,(812)847-2281,Critical Access Hospitals,Government - Local,Yes
1477532661,151318,DUKES MEMORIAL HOSPITAL,275 W 12TH ST,PERU,IN,18,46970,MIAMI,(765)472-8000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1477532661,151319,GIBSON GENERAL HOSPITAL,1808 SHERMAN DR,PRINCETON,IN,18,47670,GIBSON,(812)385-3401,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1477644946,151320,JAY COUNTY HOSPITAL,500 W VOTAW ST,PORTLAND,IN,18,47371,JAY,(260)726-7131,Critical Access Hospitals,Government - Local,Yes
1881645489,151322,PERRY COUNTY MEMORIAL HOSPITAL,ONE HOSPITAL RD,TELL CITY,IN,18,47586,PERRY,(812)547-7011,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1881645489,151323,PARKVIEW LAGRANGE HOSPITAL,207 N TOWNLINE RD,LAGRANGE,IN,18,46761,LAGRANGE,(260)463-9000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1427265131,151324,JASPER COUNTY HOSPITAL,1104 E GRACE ST,RENSSELAER,IN,18,47978,JASPER,(219)866-5141,Critical Access Hospitals,Government - Local,Yes
1427265131,151325,ST MARY'S WARRICK HOSPITAL INC,1116 MILLIS AVE,BOONVILLE,IN,18,47601,WARRICK,(812)897-4800,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1285704486,151326,UNION HOSPITAL CLINTON,801 S MAIN ST,CLINTON,IN,18,47842,VERMILLION,(765)832-1234,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1285704486,151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,SULLIVAN,IN,18,47882,SULLIVAN,(812)268-4311,Critical Access Hospitals,Government - Local,Yes
1013216985,151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,BEDFORD,IN,18,47421,LAWRENCE,(812)275-1200,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1104925080,151329,MARGARET MARY COMMUNITY HOSPITAL INC,321 MITCHELL AVE,BATESVILLE,IN,18,47006,RIPLEY,(812)934-6624,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1104925080,151330,ADAMS MEMORIAL HOSPITAL,1100 MERCER AVE,DECATUR,IN,18,46733,ADAMS,(260)724-2145,Critical Access Hospitals,Government - Local,Yes
1922008879,151331,HARRISON COUNTY HOSPITAL,1141 HOSPITAL DR NW,CORYDON,IN,18,47112,HARRISON,(812)738-4251,Critical Access Hospitals,Government - Local,Yes
1568444743,151332,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,GREENSBURG,IN,18,47240,DECATUR,(812)663-4331,Critical Access Hospitals,Government - Local,Yes
1922008879,151333,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,GREENCASTLE,IN,18,46135,PUTNAM,(765)655-2620,Critical Access Hospitals,Government - Local,Yes
1598850760,151334,SCOTT MEMORIAL HOSPITAL,1451 N GARDNER ST,SCOTTSBURG,IN,18,47170,SCOTT,(812)752-3456,Critical Access Hospitals,Voluntary non-profit - Other,Yes
