nursing_home_provider_info_id,provnum,provider_id,provider_name,address,city,state,zipcode,phone,county_ssa,county_name,ownership,bedcert,restot,certification,inhosp,lbn,participation_date,ccrc_facil,ssf,chow_last,resfamcouncil,sprinkler_status,overall_rating,overall_rating_fn,survey_rating,survey_rating_fn,quality_rating,quality_rating_fn,staffing_rating,staffing_rating_fn,RN_staffing_rating,RN_staffing_rating_fn,STAFFING_FLAG,PT_STAFFING_FLAG,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,cycle_1_defs,cycle_1_nfromdefs,cycle_1_nfromcomp,cycle_1_defs_score,CYCLE_1_SURVEY_DATE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,cycle_2_defs,cycle_2_nfromdefs,cycle_2_nfromcomp,cycle_2_defs_score,CYCLE_2_SURVEY_DATE,CYCLE_2_NUMREVIS,CYCLE_2_REVISIT_SCORE,CYCLE_2_TOTAL_SCORE,cycle_3_defs,cycle_3_nfromdefs,cycle_3_nfromcomp,cycle_3_defs_score,CYCLE_3_SURVEY_DATE,CYCLE_3_NUMREVIS,CYCLE_3_REVISIT_SCORE,CYCLE_3_TOTAL_SCORE,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,FINE_CNT,FINE_TOT,PAYDEN_CNT,TOT_PENLTY_CNT,FILEDATE
b10196,335636,10045,GOOD SAMARITAN NURSING HOME,101 ELM ST,SAYVILLE,NY,11782,(631) 244-2400,700,Suffolk,Non profit - Corporation,100,98,Medicare and Medicaid,NO,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1/17/80,N,N,N,Resident,Yes,2,,3,,4,,1,,2,,,,1.91735,0.86224,0.4801,1.34235,3.25969,0.08163,2.51582,0.74525,1.15516,4.41624,1.87,0.96029,0.31055,2.97527,3,3,0,16,12/3/13,1,0,16,4,4,0,16,11/27/12,1,0,16,8,8,0,36,11/10/11,1,0,36,19.333,0,0,0,0,0,0,"10/1/14
"
b10197,335637,10046,BROOKLYN QUEENS NURSING HOME,2749 LINDEN BLVD,BROOKLYN,NY,11208,(718) 277-5100,331,Kings,For profit - Corporation,140,123,Medicare and Medicaid,NO,BROOKLYN QUEENS NURSING HOME,2/1/80,N,N,N,Resident,Yes,3,,2,,5,,3,,3,,,,2.09146,0.70732,0.4374,1.14472,3.23618,0.05569,2.54841,0.59526,0.84086,3.98452,2.01373,0.98625,0.38868,3.27385,7,7,0,36,7/31/14,0,0,36,2,1,1,8,9/9/13,1,0,8,6,4,2,44,8/7/12,1,0,44,28,1,1,0,0,0,0,"10/1/14
"
b10198,335638,10047,DELAWARE NURSING AND REHABILITATION CENTER,1014 DELAWARE AVE,BUFFALO,NY,14209,(716) 883-6782,240,Erie,For profit - Corporation,200,174,Medicare and Medicaid,NO,Legal Business Name Not Available,4/8/80,N,N,N,Resident,Yes,4,,2,,5,,4,,4,,,,2.92443,1.13506,0.89253,2.02759,4.95202,0.15402,2.66053,0.71024,1.0777,4.44848,2.69708,1.32645,0.61881,4.48718,10,10,1,48,6/13/14,0,0,48,7,6,1,28,9/10/13,1,0,28,6,6,0,28,8/16/12,1,0,28,38,0,2,0,0,0,0,"10/1/14
"
b10199,335639,10049,CATSKILL REGIONAL MEDICAL CENTER S N F,68 BUSHVILLE ROAD,HARRIS,NY,12742,(845) 794-3300,710,Sullivan,Non profit - Corporation,64,57,Medicare and Medicaid,YES,Legal Business Name Not Available,4/1/80,N,N,N,Resident,Partial,3,,3,,4,,3,,3,,,,2.25263,0.71404,0.70789,1.42193,3.67456,0.14649,2.43216,0.68842,1.10081,4.22139,2.27258,0.86089,0.4805,3.50875,7,7,0,24,8/29/14,0,0,24,4,4,0,16,7/31/13,1,0,16,7,7,1,36,7/30/12,1,0,36,23.333,0,1,0,0,0,0,"10/1/14
"
b1020,15045,10051,EAMC LANIER NURSING HOME,4800 48TH STREET,VALLEY,AL,36854,(334) 756-1401,80,Chambers,Non profit - Other,103,101,Medicare and Medicaid,YES,THE EAST ALABAMA HEALTHCARE AUTHORITY,5/1/77,N,N,Y,Both,Yes,4,,2,,5,,4,,4,,,,1.83069,1.24455,0.74653,1.99109,3.82177,0.19802,2.15259,0.6163,0.91922,3.68811,2.08677,1.6761,0.60683,4.17698,4,4,0,28,8/14/14,0,0,28,7,7,0,32,7/18/13,1,0,32,7,7,0,40,6/21/12,1,0,40,31.333,0,0,0,0,0,0,"10/1/14
"
b10200,335640,10052,EMERALD NORTH NURSING AND REHABILITATION CENTER,1205 DELAWARE AVENUE,BUFFALO,NY,14209,(716) 885-3838,240,Erie,For profit - Corporation,95,90,Medicare and Medicaid,NO,RECEIVER SERVICES,4/21/80,N,N,N,Resident,Partial,1,,1,,4,,1,,2,,,,1.70833,0.91833,0.52667,1.445,3.15333,0.08667,2.31137,0.64088,1.05861,4.01086,1.81353,1.18932,0.37174,3.16909,12,12,1,68,5/7/14,1,0,68,15,13,6,92,6/17/13,2,46,138,5,4,1,36,7/12/12,1,0,36,86,1,4,0,0,0,0,"10/1/14
"
b10201,335641,10054,ABSOLUT CTR FOR NURSING & REHAB HOUGHTON  L L C,9876 LUCKEY DRIVE,HOUGHTON,NY,14744,(585) 567-2207,10,Allegany,For profit - Corporation,100,71,Medicare and Medicaid,NO,"ABSOLUT CENTER FOR NURSING AND REHABILITATION AT HOUGHTON, LLC",9/15/80,N,N,N,Both,Yes,3,,3,,5,,1,,2,,,,1.80282,0.78662,0.45986,1.24648,3.0493,0.07535,2.36432,0.63047,1.09744,4.09223,1.87097,1.03557,0.3131,3.0036,5,5,1,24,10/25/13,1,0,24,5,5,0,24,10/26/12,1,0,24,7,7,0,36,9/2/11,1,0,36,26,0,3,0,0,0,0,"10/1/14
"
b10202,335642,10055,GOWANDA REHABILITATION AND NURSING CENTER,100 MILLER STREET,GOWANDA,NY,14070,(716) 532-5700,40,Cattaraugus,For profit - Partnership,160,149,Medicare and Medicaid,NO,G N H LLC,12/16/80,N,N,N,Resident,Yes,4,,3,,3,,4,,3,,,,2.48792,1.10034,0.64732,1.74765,4.23558,0.03826,2.58421,0.69848,1.26807,4.55077,2.36227,1.30753,0.38143,3.75172,5,4,1,20,8/6/13,1,0,20,5,4,1,20,9/14/12,1,0,20,3,3,0,20,10/18/11,1,0,20,20,0,2,0,0,0,0,"10/1/14
"
b10203,335644,10056,KINGS HARBOR MULTICARE CENTER,2000 E GUNHILL ROAD,BRONX,NY,10469,(718) 320-0400,20,Bronx,For profit - Corporation,720,676,Medicare and Medicaid,NO,BRONX HARBOR HEALTH CARE COMPLEX INC,3/1/81,N,N,N,Both,Yes,5,,5,,5,,1,,2,,,,2.01679,0.64963,0.42071,1.07034,3.08713,0.05022,2.18953,0.66032,1.07144,3.92128,2.26012,0.81657,0.2934,3.17343,0,0,0,0,1/15/14,0,0,0,0,0,0,0,12/10/12,0,0,0,1,1,0,8,10/27/11,1,0,8,1.333,0,0,0,0,0,0,"10/1/14
"
b10204,335645,10057,BETHANY NURSING HOME,3005 WATKINS ROAD,HORSEHEADS,NY,14845,(607) 739-8711,70,Chemung,Non profit - Corporation,122,119,Medicare and Medicaid,NO,"BETHANY NURSING HOME & HRF, INC.",6/8/81,N,N,N,Resident,Yes,2,,2,,4,,2,,2,,,,2.21429,0.9395,0.52647,1.46597,3.68026,0.09622,2.42432,0.6397,1.05838,4.1224,2.24112,1.21899,0.37168,3.59857,8,8,1,32,3/7/14,1,0,32,7,7,0,32,2/15/13,1,0,32,9,8,1,28,5/4/12,1,0,28,31.333,0,1,0,0,0,0,"10/1/14
"
b10205,335647,10058,WILLIAMSVILLE SUBURBAN L L C,163 SOUTH UNION ROAD,WILLIAMSVILLE,NY,14221,(716) 632-6152,240,Erie,For profit - Individual,220,187,Medicare and Medicaid,NO,"WILLIAMSVILLE SUBURBAN, LLC",11/4/81,N,N,N,Both,Yes,2,,1,,5,,1,,1,,,,1.78449,0.88583,0.34679,1.23262,3.01711,0.06765,2.33086,0.67412,1.20806,4.21304,1.87853,1.09066,0.21449,2.88667,14,12,4,72,2/7/14,1,0,72,6,5,1,24,2/15/13,1,0,24,10,9,1,52,4/13/12,1,0,52,52.667,1,6,0,0,0,0,"10/1/14
"
b10206,335648,10059,DITMAS PARK CARE CENTER,2107 DITMAS AVENUE,BROOKLYN,NY,11226,(718) 462-8100,331,Kings,For profit - Individual,200,186,Medicare and Medicaid,NO,DITMAS PARK REHABILITATION AND CARE CENTER LLC,11/23/81,N,N,N,Both,Yes,5,,5,,5,,2,,4,,,,2.42177,0.45349,1.03952,1.49301,3.91478,0.10027,2.57407,0.84282,1.428,4.84488,2.30852,0.44659,0.54393,3.25706,1,1,0,4,6/3/14,1,0,4,0,0,0,0,5/13/13,0,0,0,3,3,0,12,5/10/12,1,0,12,4,0,0,0,0,0,0,"10/1/14
"
b10207,335649,10061,NORTH GATE HEALTH CARE FACILITY,7264 NASH ROAD,NORTH TONAWANDA,NY,14120,(716) 694-7700,500,Niagara,For profit - Corporation,200,197,Medicare and Medicaid,NO,NORTHGATE HEALTH CARE FACILITY LLC,1/1/82,N,N,N,Resident,Yes,5,,3,,5,,4,,3,,,,2.77386,1.11142,0.72208,1.8335,4.60736,0.08706,2.77258,0.64509,1.0546,4.47227,2.45483,1.43,0.51161,4.15266,3,3,2,32,8/13/13,1,0,32,5,2,3,20,6/15/12,1,0,20,1,1,0,4,6/13/11,1,0,4,23.333,2,5,0,0,0,0,"10/1/14
"
b10208,335650,10062,TERRACE VIEW LONG TERM CARE FACILITY,462 GRIDER STREET,BUFFALO,NY,14215,(716) 551-7100,240,Erie,Government - County,390,385,Medicare and Medicaid,YES,ERIE COUNTY MEDICAL CENTER CORPORATION,5/25/82,N,N,N,Resident,Partial,1,,1,,1,,4,,4,,,,2.38883,1.09273,0.66052,1.75325,4.14208,0.04675,2.2841,0.68037,0.95003,3.91451,2.5662,1.33304,0.5195,4.26524,15,11,7,64,5/19/14,1,0,64,8,8,3,40,3/20/13,1,0,40,13,13,1,68,1/20/12,1,0,68,56.667,2,10,0,0,0,0,"10/1/14
"
b10209,335652,10063,ABSOLUT CTR FOR NURSING & REHAB THREE RIVERS L L C,101 CREEKSIDE DRIVE,PAINTED POST,NY,14870,(607) 936-4108,690,Steuben,For profit - Individual,120,108,Medicare and Medicaid,NO,"ABSOLUT CENTER FOR NURSING AND REHABILITATION AT THREE RIVERS, LLC",4/20/82,N,N,N,Resident,Yes,1,,2,,3,,1,,1,,,,2.06111,1.1463,0.45093,1.59722,3.65834,0.13889,2.51001,0.72989,1.29341,4.53331,2.01487,1.30353,0.2605,3.2529,7,7,0,40,5/9/14,1,0,40,13,5,8,72,6/6/13,1,0,72,2,2,0,16,5/25/12,1,0,16,46.667,2,7,0,0,0,0,"10/1/14
"
b1021,15047,10064,"NORTHWAY HEALTH AND REHABILITATION, LLC",1424 NORTH 25TH STREET,BIRMINGHAM,AL,35234,(205) 328-5870,360,Jefferson,For profit - Corporation,113,99,Medicare and Medicaid,NO,"NORTHWAY HEALTH AND REHABILITATION, LLC",11/1/76,N,N,N,Both,Yes,5,,4,,5,,4,,2,,,,3.1702,1.20051,0.37475,1.57525,4.74546,0.05758,2.42326,0.56916,0.86846,3.86088,3.21002,1.75068,0.32243,4.95443,0,0,0,0,6/26/14,0,0,0,3,3,3,16,5/2/13,1,0,16,6,4,6,28,5/3/12,1,0,28,10,0,3,0,0,0,0,"10/1/14
"
b10210,335653,10065,MENORAH HOME & HOSPITAL FOR AGED AND INFIRM,1516 ORIENTAL BLVD,BROOKLYN,NY,11235,(718) 646-4441,331,Kings,Non profit - Corporation,420,338,Medicare and Medicaid,NO,MENORAH HOME AND HOSPITAL,6/28/82,N,N,N,Resident,Yes,5,,5,,5,,1,,2,,,,2.2392,0.69024,0.66879,1.35902,3.59823,0.08979,2.69463,0.80184,1.42054,4.91701,2.03899,0.71448,0.35178,2.94978,3,1,2,12,8/15/14,0,0,12,0,0,0,0,8/26/13,0,0,0,0,0,0,0,7/27/12,0,0,0,6,2,1,0,0,0,0,"10/1/14
"
b10211,335655,10065,PARK MANOR REHAB & HEALTH CARE,121 DUNNING ROAD,MIDDLETOWN,NY,10940,(845) 343-0801,540,Orange,For profit - Partnership,230,218,Medicare and Medicaid,NO,PARK MANOR ACQUISITION II LLC,6/28/82,N,N,N,Resident,Partial,5,,5,,5,,2,,2,,,,2.29518,1.04771,0.55275,1.60046,3.89564,0.11835,2.519,0.72001,1.33205,4.57106,2.23568,1.20776,0.31006,3.43529,0,0,0,0,8/15/13,0,0,0,0,0,0,0,6/20/12,0,0,0,4,4,0,20,7/22/11,1,0,20,3.333,0,0,0,0,0,0,"10/1/14
"
b10212,335656,10066,HAYM SALOMON HOME FOR THE AGED,2340 CROPSEY AVENUE,BROOKLYN,NY,11214,(718) 373-1700,331,Kings,For profit - Partnership,240,211,Medicare and Medicaid,NO,"HAYM SOLOMON HOME FOR THE AGED, LLC",6/2/82,N,N,N,Both,Yes,3,,2,,5,,2,,4,,,,2.79858,0,0.93033,0.93033,3.72891,0.10284,2.65389,0.77739,1.3185,4.74978,2.58747,0,0.52722,3.16454,3,3,0,40,8/22/14,0,0,40,3,3,0,12,9/9/13,1,0,12,5,5,0,24,8/24/12,1,0,24,28,0,0,0,0,0,0,"10/1/14
"
b10213,335657,10069,CAMPBELL HALL REHAB CENTER,23 KIERNAN RD,CAMPBELL HALL,NY,10916,(845) 294-8154,540,Orange,For profit - Corporation,134,117,Medicare and Medicaid,NO,"CAMPBELL HALL REHABILITATION CENTER, INC.",9/1/82,N,N,N,Resident,Yes,1,,1,,3,,2,,3,,,,2.02821,0.74615,0.64915,1.3953,3.42351,0.08248,2.59144,0.66591,0.9868,4.24415,1.9204,0.93001,0.49154,3.25149,11,11,0,52,4/4/14,1,0,52,5,2,3,56,8/7/13,1,0,56,12,10,2,265,10/10/12,1,0,265,88.833,2,7,0,0,0,0,"10/1/14
"
b10214,335658,10073,GROTON COMMUNITY HEALTH CARE CTR R C F,120 SYKES STREET,GROTON,NY,13073,(607) 898-5876,730,Tompkins,Non profit - Corporation,80,73,Medicare and Medicaid,NO,GROTON COMMUNITY HEALTH CARE CENTER INC,11/4/82,N,N,N,Resident,Yes,3,,2,,2,,4,,4,,,,2.45959,0.64041,0.6911,1.33151,3.7911,0.06164,2.42394,0.63673,0.9157,3.97637,2.48979,0.83479,0.56393,3.84309,8,8,0,32,8/1/13,1,0,32,7,7,0,36,9/6/12,1,0,36,3,3,0,16,10/28/11,1,0,16,30.667,0,0,0,0,0,0,"10/1/14
"
b10215,335659,10078,TERRACE HEALTH CARE CENTER,2678 KINGSBRIDGE TERRACE,BRONX,NY,10463,(718) 796-5800,20,Bronx,For profit - Corporation,240,230,Medicare and Medicaid,NO,"TERRACE HEALTHCARE CENTER, INC.",10/29/82,N,N,N,Resident,Yes,4,,4,,5,,1,,1,,,,1.41609,0.56239,0.21152,0.77391,2.19,0.02957,1.95551,0.62968,1.00339,3.58858,1.77686,0.7413,0.15751,2.45994,2,2,0,8,7/18/14,0,0,8,1,1,0,4,7/2/13,1,0,4,4,3,1,16,5/24/12,1,0,16,8,0,1,0,0,0,0,"10/1/14
"
b10216,335661,10079,WELLSVILLE MANOR CARE CENTER,4192A BOLIVAR ROAD,WELLSVILLE,NY,14895,(585) 593-4400,10,Allegany,For profit - Corporation,120,116,Medicare and Medicaid,NO,WELLSVILLE MANOR CARE CENTER,2/1/83,N,N,N,Resident,Yes,4,,3,,5,,3,,1,,,,4.35043,0.63707,0.15991,0.79698,5.14741,0.05905,2.57037,0.66919,1.1899,4.42946,4.15296,0.79016,0.10042,4.68425,6,6,0,24,8/15/14,0,0,24,2,2,0,8,7/12/13,1,0,8,4,4,0,16,4/23/12,1,0,16,17.333,0,1,0,0,0,0,"10/1/14
"
b10217,335662,10083,AUTUMN VIEW HEALTH CARE FACILITY L L C,S 4650 SOUTHWESTERN BLVD,HAMBURG,NY,14075,(716) 648-2450,240,Erie,For profit - Corporation,230,211,Medicare and Medicaid,NO,AUTUMN VIEW HEALTH CARE FACILITY LLC,3/22/83,N,N,N,Resident,Yes,5,,4,,5,,4,,3,,,,2.6827,1.7282,0.70735,2.43555,5.11825,0.21659,2.68583,0.66395,1.13471,4.48449,2.45084,2.16042,0.46578,4.60055,4,4,0,16,8/14/13,1,0,16,0,0,0,0,7/19/12,0,0,0,1,1,0,4,6/30/11,1,0,4,8.667,0,0,0,0,0,0,"10/1/14
"
b10218,335663,10085,"RIDGE VIEW MANOR, L L C",300 DORRANCE AVENUE,BUFFALO,NY,14220,(716) 566-5252,240,Erie,For profit - Corporation,120,120,Medicare and Medicaid,NO,"RIDGE VIEW MANOR, LLC",8/1/83,N,N,N,Resident,Yes,1,,1,,3,,1,,2,,,,1.76125,0.73042,0.51583,1.24625,3.0075,0.0975,2.4009,0.63591,1.08126,4.11807,1.79998,0.95336,0.35646,2.94384,14,13,1,88,8/29/14,0,0,88,10,8,2,44,10/7/13,1,0,44,8,4,5,32,11/30/12,1,0,32,64,3,7,0,0,0,0,"10/1/14
"
b10219,335665,10086,TERENCE CARDINAL COOKE H C C,1249 FIFTH AVENUE,NEW YORK,NY,10029,(212) 360-3600,420,New York,Non profit - Corporation,679,539,Medicare and Medicaid,NO,TERENCE CARDINAL COOKE HEALTH CARE CENTER,8/17/83,N,N,N,Both,Yes,4,,3,,5,,3,,3,,,,2.26855,0.75065,0.69174,1.44239,3.71094,0.05519,2.35944,0.72551,1.1774,4.26235,2.35918,0.85876,0.43899,3.50943,1,1,0,16,7/9/13,1,0,16,7,7,0,40,6/21/12,1,0,40,4,1,3,20,6/20/11,1,0,20,24.667,5,0,0,0,0,0,"10/1/14
"
b1022,15048,10087,CULLMAN HEALTH CARE CENTER,1607 MAIN AVE NE,CULLMAN,AL,35055,(256) 734-8745,210,Cullman,For profit - Corporation,95,86,Medicare and Medicaid,NO,USA HEALTHCARE CULLMAN LLC,2/1/71,N,N,N,Both,Yes,5,,4,,5,,4,,3,,,,2.79012,0.77093,0.63547,1.4064,4.19652,0.02267,2.33394,0.64736,0.96876,3.95006,2.93329,0.98843,0.49014,4.2824,7,7,0,24,2/27/14,1,0,24,2,2,0,4,2/28/13,1,0,4,0,0,0,0,1/12/12,0,0,0,13.333,0,0,0,0,0,0,"10/1/14
"
b10220,335666,10089,BEZALEL REHABILITATION AND NURSING CENTER,29 38 FAR ROCKAWAY BLVD,FAR ROCKAWAY,NY,11691,(718) 471-2600,590,Queens,Non profit - Corporation,120,120,Medicare and Medicaid,NO,BEZALEL NURSING HOME COMPANY,10/1/83,N,N,N,Both,Yes,5,,5,,5,,4,,4,,,,2.81375,0.63,0.86208,1.49208,4.30583,0.05708,2.59283,0.65997,1.12786,4.38065,2.66277,0.79231,0.57112,3.96205,0,0,0,0,8/14/13,0,0,0,2,2,0,8,8/17/12,1,0,8,1,1,0,8,8/30/11,1,0,8,4,0,0,0,0,0,0,"10/1/14
"
b10221,335667,10090,SUNSHINE CHILDREN'S HOME AND REHAB CENTER,15 SPRING VALLEY ROAD,OSSINING,NY,10562,(914) 333-7000,800,Westchester,For profit - Partnership,54,54,Medicare and Medicaid,NO,Legal Business Name Not Available,11/7/83,N,N,N,Both,Partial,5,,5,,5,,5,,5,,,,3.46296,0.53611,3.78796,4.32407,7.78703,0.27778,2.62627,0.91427,1.35218,4.89272,3.23542,0.48669,2.09319,6.4154,1,1,0,4,11/20/13,1,0,4,0,0,0,0,9/21/12,0,0,0,2,2,0,8,11/30/11,1,0,8,3.333,0,0,0,0,0,0,"10/1/14
"
b10222,335668,10091,KIRKHAVEN,254 ALEXANDER STREET,ROCHESTER,NY,14607,(585) 461-1991,370,Monroe,Non profit - Church related,147,141,Medicare and Medicaid,NO,GENESEE VALLEY PRESBYTERIAN NURSING CENTER,2/20/84,N,N,N,Both,Yes,2,,2,,4,,2,,2,,,,2.25567,0.91844,0.48652,1.40496,3.66063,0.08121,2.54512,0.62946,1.00761,4.1822,2.17465,1.21104,0.36078,3.5282,7,6,1,36,7/25/14,1,0,36,8,8,0,36,9/26/13,1,0,36,5,4,1,20,8/10/12,1,0,20,33.333,0,2,0,0,0,0,"10/1/14
"
b10223,335669,10092,KALEIDA HEALTH DEGRAFF MEMORIAL HOSPITAL S N F,445 TREMONT STREET,NORTH TONAWANDA,NY,14120,(716) 690-2080,500,Niagara,Non profit - Corporation,80,80,Medicare and Medicaid,YES,KALEIDA HEALTH,4/1/84,N,N,N,Both,Yes,4,,3,,5,,3,,4,,,,2.14313,0.83625,0.90313,1.73938,3.88251,0.20063,2.68308,0.6765,1.12742,4.48699,1.95991,1.026,0.59855,3.48786,4,4,0,16,12/2/13,1,0,16,7,7,0,32,10/12/12,1,0,32,4,4,0,24,10/25/11,1,0,24,22.667,0,0,0,0,0,0,"10/1/14
"
b10224,335670,10095,AUBURN SENIOR SERVICES INC,7451 COUNTY HOUSE ROAD,AUBURN,NY,13021,(315) 253-7346,50,Cayuga,Non profit - Corporation,80,78,Medicare and Medicaid,NO,AUBURN SENIOR SERVICES INC,4/16/84,N,N,N,Both,Yes,3,,2,,4,,4,,4,,,,2.45641,1.04551,0.73397,1.77949,4.23589,0.07436,2.51563,0.65524,1.05868,4.22955,2.39594,1.32436,0.51803,4.03694,8,8,1,44,3/24/14,1,0,44,2,2,0,8,2/21/13,1,0,8,9,9,0,64,3/23/12,1,0,64,35.333,1,0,0,0,0,0,"10/1/14
"
b10225,335672,10097,VALLEY HEALTH SERVICES INC,690 WEST GERMAN STREET,HERKIMER,NY,13350,(315) 866-3330,320,Herkimer,Non profit - Corporation,160,149,Medicare and Medicaid,NO,VALLEY HEALTH SERVICES INC OUTPATIENT,4/1/84,N,N,N,Both,Partial,4,,2,,5,,4,,3,,,,2.72685,1.41443,0.61107,2.0255,4.75235,0.09295,2.46989,0.66787,0.99684,4.1346,2.70898,1.7578,0.45804,4.63316,7,7,1,32,3/18/14,1,0,32,5,5,0,28,12/20/12,1,0,28,3,3,0,16,10/3/11,1,0,16,28,1,0,0,0,0,0,"10/1/14
"
b10226,335673,10099,FOUR SEASONS NURSING AND REHAB,1555 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,(718) 927-6300,331,Kings,For profit - Individual,270,247,Medicare and Medicaid,NO,PARK SHORE HEALTHCARE LLC,6/1/84,N,N,N,Both,Yes,5,,5,,5,,3,,4,,,,2.63158,0.67955,1.05547,1.73502,4.3666,0.07227,2.71786,0.88443,1.44571,5.04799,2.37581,0.63773,0.54551,3.4868,0,0,0,0,4/21/14,0,0,0,0,0,0,0,4/5/13,0,0,0,0,0,0,0,3/30/12,0,0,0,0,0,0,0,0,0,0,"10/1/14
"
b10227,335674,10100,NESCONSET CENTER FOR NURSING AND REHABILITATION,100 SOUTHERN BOULEVARD,NESCONSET,NY,11767,(631) 361-8800,700,Suffolk,For profit - Corporation,240,227,Medicare and Medicaid,NO,"NESCONSET ACQUISITION, LLC",8/6/84,N,N,N,Both,Yes,2,,3,,4,,1,,2,,,,1.863,0.77401,0.42863,1.20264,3.06564,0.06762,2.56848,0.6875,1.08856,4.34454,1.77975,0.93444,0.29422,2.84433,5,5,0,20,8/7/13,1,0,20,4,3,1,16,7/31/12,1,0,16,6,6,0,20,7/19/11,1,0,20,18.667,1,0,0,0,0,0,"10/1/14
"
b10228,335675,10101,JAMES G JOHNSTON MEMORIAL NURSING HOME,285 DEYO HILL ROAD,JOHNSON CITY,NY,13790,(607) 798-7818,30,Broome,Non profit - Church related,122,118,Medicare and Medicaid,NO,THE JAMES G. JOHNSTON MEMORIAL NURSING HOME CORPORATION,10/1/84,N,N,N,Resident,Yes,5,,4,,5,,4,,4,,,,2.62797,0.98686,0.86695,1.85381,4.48178,0.04534,2.53995,0.60894,0.98173,4.13062,2.53874,1.3451,0.65984,4.37358,2,2,0,8,8/14/14,0,0,8,8,8,0,28,7/11/13,1,0,28,3,3,1,12,5/11/12,1,0,12,15.333,0,1,0,0,0,0,"10/1/14
"
b10229,335676,10102,HAVEN MANOR HEALTH CARE CENTER L L C,1441 GATEWAY BOULEVARD,FAR ROCKAWAY,NY,11691,(718) 471-1500,590,Queens,For profit - Partnership,240,226,Medicare and Medicaid,NO,HAVEN MANOR HEALTH CARE CENTER,10/1/84,N,N,N,Both,Partial,5,,5,,5,,1,,1,,,,1.05155,0.58319,0.25111,0.83429,1.88585,0.01261,2.03124,0.63272,0.96664,3.63061,1.27025,0.76502,0.1941,2.09378,0,0,0,0,4/17/14,0,0,0,1,1,0,4,3/12/13,1,0,4,2,2,0,4,3/26/12,1,0,4,2,0,0,0,0,0,0,"10/1/14
"
b1023,15049,10103,EASTERN SHORE REHABILITATION AND HEALTH CENTER,101 VILLA DRIVE P O BOX 1090,DAPHNE,AL,36526,(251) 621-4200,10,Baldwin,Non profit - Corporation,106,95,Medicare and Medicaid,NO,ESRHC LLC,1/23/67,N,N,N,Resident,Yes,2,,2,,3,,3,,4,,,,2.27421,0.68526,0.96263,1.64789,3.9221,0.09263,2.4775,0.69852,1.2182,4.39422,2.25236,0.81425,0.59044,3.59782,5,5,1,20,11/15/13,1,0,20,2,2,0,16,10/18/12,1,0,16,14,14,0,76,10/6/11,1,0,76,28,0,0,0,0,0,0,"10/1/14
"
b10230,335677,10104,SHEEPSHEAD NURSING AND REHAB CTR,2840 KNAPP ST,BROOKLYN,NY,11235,(718) 646-5700,331,Kings,For profit - Corporation,200,184,Medicare and Medicaid,NO,SHEEPSHEAD NURSING AND REHAB CENTER,5/1/85,N,N,N,Both,Yes,5,,5,,5,,2,,2,,,,2.76929,0.82065,0.63533,1.45598,4.22527,0.09402,2.6118,0.73439,1.38281,4.729,2.60166,0.92749,0.3433,3.60153,0,0,0,0,7/18/14,0,0,0,1,1,0,4,7/3/13,1,0,4,0,0,0,0,6/21/12,0,0,0,1.333,0,3,0,0,0,0,"10/1/14
"
b10231,335678,10108,ELDERWOOD AT LIVERPOOL,4800 BEAR ROAD,LIVERPOOL,NY,13088,(315) 457-9946,520,Onondaga,For profit - Partnership,160,148,Medicare and Medicaid,NO,"4800 BEAR ROAD OPERATING COMPANY, LLC",12/31/84,N,N,N,Resident,Yes,5,,5,,5,,3,,3,,,,2.27804,1.02264,0.62297,1.64561,3.92365,0.15068,2.61454,0.67589,1.20101,4.49144,2.1379,1.25582,0.38758,3.52133,1,1,0,4,5/29/14,1,0,4,2,2,0,8,3/27/13,1,0,8,2,2,0,8,3/7/12,1,0,8,6,0,0,0,0,0,0,"10/1/14
"
b10232,335679,10109,ELDERWOOD AT HAMBURG,5775 MAELOU DRIVE,HAMBURG,NY,14075,(716) 648-2820,240,Erie,For profit - Corporation,166,146,Medicare and Medicaid,NO,5775 MAELOU DRIVE OPERATING COMPANY LLC,1/21/85,N,N,N,Resident,Yes,5,,4,,5,,4,,3,,,,2.20959,1.55,0.78116,2.33116,4.54075,0.17226,2.53221,0.67275,1.1758,4.38076,2.14108,1.9123,0.49641,4.17811,3,3,0,12,11/4/13,1,0,12,0,0,0,0,9/14/12,0,0,0,7,7,0,32,10/18/11,1,0,32,11.333,0,0,0,0,0,0,"10/1/14
"
